"date","geoRegion","altersklasse_covid19","entries","type_variant","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity","freq","prct"
202111,"GR","10 - 19",8,"altersklasse_covid19",17946,79,0.04,NA,0.44,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.003,0.3
202052,"GR","20 - 29",0,"altersklasse_covid19",22953,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"GR","20 - 29",0,"altersklasse_covid19",22953,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"GR","20 - 29",0,"altersklasse_covid19",22953,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"GR","20 - 29",0,"altersklasse_covid19",22953,0,0,0.05,0,12.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"GR","20 - 29",0,"altersklasse_covid19",22953,0,0,0.12,0,27.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202104,"GR","20 - 29",10,"altersklasse_covid19",22953,10,0.04,0.12,0.04,28,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.016,1.6
202105,"GR","20 - 29",76,"altersklasse_covid19",22953,86,0.33,0.15,0.37,34,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.044,4.4
202106,"GR","20 - 29",107,"altersklasse_covid19",22953,193,0.47,0.17,0.84,38.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.056,5.6
202107,"GR","20 - 29",3,"altersklasse_covid19",22953,196,0.01,0.21,0.85,49.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.039,3.9
202108,"GR","20 - 29",42,"altersklasse_covid19",22953,238,0.18,0.25,1.04,57.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.017,1.7
202109,"GR","20 - 29",34,"altersklasse_covid19",22953,272,0.15,NA,1.19,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.054,5.4
202110,"GR","20 - 29",73,"altersklasse_covid19",22953,345,0.32,NA,1.5,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.034,3.4
202111,"GR","20 - 29",69,"altersklasse_covid19",22953,414,0.3,NA,1.8,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.028,2.8
202052,"GR","30 - 39",0,"altersklasse_covid19",25696,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"GR","30 - 39",0,"altersklasse_covid19",25696,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"GR","30 - 39",0,"altersklasse_covid19",25696,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"GR","30 - 39",0,"altersklasse_covid19",25696,0,0,0.08,0,19.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"GR","30 - 39",1,"altersklasse_covid19",25696,1,0,0.17,0,42.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",1,100
202104,"GR","30 - 39",22,"altersklasse_covid19",25696,23,0.09,0.17,0.09,43.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.035,3.5
202105,"GR","30 - 39",115,"altersklasse_covid19",25696,138,0.45,0.2,0.54,51.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.067,6.7
202106,"GR","30 - 39",159,"altersklasse_covid19",25696,297,0.62,0.23,1.16,58,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.083,8.3
202107,"GR","30 - 39",7,"altersklasse_covid19",25696,304,0.03,0.27,1.18,69.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.092,9.2
202108,"GR","30 - 39",57,"altersklasse_covid19",25696,361,0.22,0.3,1.4,77.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.023,2.3
202109,"GR","30 - 39",45,"altersklasse_covid19",25696,406,0.18,NA,1.58,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.071,7.1
202110,"GR","30 - 39",80,"altersklasse_covid19",25696,486,0.31,NA,1.89,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.037,3.7
202111,"GR","30 - 39",82,"altersklasse_covid19",25696,568,0.32,NA,2.21,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.033,3.3
202052,"GR","40 - 49",0,"altersklasse_covid19",26347,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"GR","40 - 49",0,"altersklasse_covid19",26347,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"GR","40 - 49",0,"altersklasse_covid19",26347,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"GR","40 - 49",0,"altersklasse_covid19",26347,0,0,0.13,0,33.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"GR","40 - 49",0,"altersklasse_covid19",26347,0,0,0.24,0,64,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202104,"GR","40 - 49",34,"altersklasse_covid19",26347,34,0.13,0.25,0.13,64.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.054,5.4
202105,"GR","40 - 49",200,"altersklasse_covid19",26347,234,0.76,0.29,0.89,75.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.116,11.6
202106,"GR","40 - 49",214,"altersklasse_covid19",26347,448,0.81,0.32,1.7,84.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.112,11.2
202107,"GR","40 - 49",4,"altersklasse_covid19",26347,452,0.02,0.39,1.72,102,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.053,5.3
202108,"GR","40 - 49",74,"altersklasse_covid19",26347,526,0.28,0.45,2,117.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.03,3
202109,"GR","40 - 49",63,"altersklasse_covid19",26347,589,0.24,NA,2.24,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.099,9.9
202110,"GR","40 - 49",125,"altersklasse_covid19",26347,714,0.47,NA,2.71,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.057,5.7
202111,"GR","40 - 49",141,"altersklasse_covid19",26347,855,0.54,NA,3.25,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.056,5.6
202052,"GR","50 - 59",0,"altersklasse_covid19",31658,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"GR","50 - 59",0,"altersklasse_covid19",31658,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"GR","50 - 59",0,"altersklasse_covid19",31658,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"GR","50 - 59",0,"altersklasse_covid19",31658,0,0,0.15,0,46,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"GR","50 - 59",0,"altersklasse_covid19",31658,0,0,0.28,0,88.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202104,"GR","50 - 59",63,"altersklasse_covid19",31658,63,0.2,0.28,0.2,89.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.101,10.1
202105,"GR","50 - 59",259,"altersklasse_covid19",31658,322,0.82,0.37,1.02,115.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.15,15
202106,"GR","50 - 59",299,"altersklasse_covid19",31658,621,0.94,0.41,1.96,130.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.156,15.6
202107,"GR","50 - 59",8,"altersklasse_covid19",31658,629,0.03,0.54,1.99,170.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.105,10.5
202108,"GR","50 - 59",181,"altersklasse_covid19",31658,810,0.57,0.62,2.56,198,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.073,7.3
202109,"GR","50 - 59",102,"altersklasse_covid19",31658,912,0.32,NA,2.88,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.161,16.1
202110,"GR","50 - 59",280,"altersklasse_covid19",31658,1192,0.88,NA,3.77,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.129,12.9
202111,"GR","50 - 59",257,"altersklasse_covid19",31658,1449,0.81,NA,4.58,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.103,10.3
202052,"GR","60 - 69",0,"altersklasse_covid19",25798,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"GR","60 - 69",0,"altersklasse_covid19",25798,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"GR","60 - 69",0,"altersklasse_covid19",25798,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"GR","60 - 69",0,"altersklasse_covid19",25798,0,0,0.12,0,30.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"GR","60 - 69",0,"altersklasse_covid19",25798,0,0,0.24,0,60.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202104,"GR","60 - 69",59,"altersklasse_covid19",25798,59,0.23,0.25,0.23,63.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.094,9.4
202105,"GR","60 - 69",157,"altersklasse_covid19",25798,216,0.61,0.37,0.84,95.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.091,9.1
202106,"GR","60 - 69",209,"altersklasse_covid19",25798,425,0.81,0.41,1.65,106,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.109,10.9
202107,"GR","60 - 69",19,"altersklasse_covid19",25798,444,0.07,0.54,1.72,139,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.25,25
202108,"GR","60 - 69",227,"altersklasse_covid19",25798,671,0.88,0.7,2.6,179.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.091,9.1
202109,"GR","60 - 69",71,"altersklasse_covid19",25798,742,0.28,NA,2.88,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.112,11.2
202110,"GR","60 - 69",231,"altersklasse_covid19",25798,973,0.9,NA,3.77,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.106,10.6
202111,"GR","60 - 69",343,"altersklasse_covid19",25798,1316,1.33,NA,5.1,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.137,13.7
202052,"GR","70 - 79",0,"altersklasse_covid19",19606,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"GR","70 - 79",0,"altersklasse_covid19",19606,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"GR","70 - 79",0,"altersklasse_covid19",19606,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"GR","70 - 79",0,"altersklasse_covid19",19606,0,0,0.21,0,40.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"GR","70 - 79",0,"altersklasse_covid19",19606,0,0,0.41,0,81.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202104,"GR","70 - 79",107,"altersklasse_covid19",19606,107,0.55,0.43,0.55,83.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.171,17.1
202105,"GR","70 - 79",176,"altersklasse_covid19",19606,283,0.9,1.15,1.44,225,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.102,10.2
202106,"GR","70 - 79",285,"altersklasse_covid19",19606,568,1.45,1.24,2.9,243.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.149,14.9
202107,"GR","70 - 79",15,"altersklasse_covid19",19606,583,0.08,1.78,2.97,347.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.197,19.7
202108,"GR","70 - 79",992,"altersklasse_covid19",19606,1575,5.06,2.35,8.03,461.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.398,39.8
202109,"GR","70 - 79",131,"altersklasse_covid19",19606,1706,0.67,NA,8.7,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.206,20.6
202110,"GR","70 - 79",729,"altersklasse_covid19",19606,2435,3.72,NA,12.42,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.335,33.5
202111,"GR","70 - 79",902,"altersklasse_covid19",19606,3337,4.6,NA,17.02,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.361,36.1
202052,"GR","80+",0,"altersklasse_covid19",11582,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"GR","80+",0,"altersklasse_covid19",11582,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"GR","80+",0,"altersklasse_covid19",11582,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"GR","80+",0,"altersklasse_covid19",11582,0,0,1.31,0,151.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"GR","80+",0,"altersklasse_covid19",11582,0,0,2.07,0,239.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202104,"GR","80+",324,"altersklasse_covid19",11582,324,2.8,2.09,2.8,242.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.518,51.8
202105,"GR","80+",734,"altersklasse_covid19",11582,1058,6.34,3.21,9.13,372.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.425,42.5
202106,"GR","80+",617,"altersklasse_covid19",11582,1675,5.33,3.44,14.46,398,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.323,32.3
202107,"GR","80+",20,"altersklasse_covid19",11582,1695,0.17,4.23,14.63,490,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.263,26.3
202108,"GR","80+",910,"altersklasse_covid19",11582,2605,7.86,4.69,22.49,543.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.365,36.5
202109,"GR","80+",181,"altersklasse_covid19",11582,2786,1.56,NA,24.05,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.285,28.5
202110,"GR","80+",644,"altersklasse_covid19",11582,3430,5.56,NA,29.61,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.296,29.6
202111,"GR","80+",697,"altersklasse_covid19",11582,4127,6.02,NA,35.63,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.279,27.9
202052,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202104,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202105,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202106,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202107,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202108,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,0,0,0,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202109,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202110,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202111,"JU","0 - 9",0,"altersklasse_covid19",7259,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202052,"JU","10 - 19",0,"altersklasse_covid19",8058,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","10 - 19",0,"altersklasse_covid19",8058,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","10 - 19",0,"altersklasse_covid19",8058,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"JU","10 - 19",0,"altersklasse_covid19",8058,0,0,0.01,0,0.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"JU","10 - 19",0,"altersklasse_covid19",8058,0,0,0.01,0,0.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202104,"JU","10 - 19",0,"altersklasse_covid19",8058,0,0,0.02,0,1.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202105,"JU","10 - 19",3,"altersklasse_covid19",8058,3,0.04,0.02,0.04,1.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.004,0.4
202106,"JU","10 - 19",1,"altersklasse_covid19",8058,4,0.01,0.02,0.05,1.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.002,0.2
202107,"JU","10 - 19",7,"altersklasse_covid19",8058,11,0.09,0.02,0.14,1.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.009,0.9
202108,"JU","10 - 19",1,"altersklasse_covid19",8058,12,0.01,0.03,0.15,2.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.002,0.2
202109,"JU","10 - 19",0,"altersklasse_covid19",8058,12,0,NA,0.15,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202110,"JU","10 - 19",0,"altersklasse_covid19",8058,12,0,NA,0.15,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0,0
202111,"JU","10 - 19",3,"altersklasse_covid19",8058,15,0.04,NA,0.19,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.005,0.5
202052,"JU","20 - 29",0,"altersklasse_covid19",9124,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","20 - 29",0,"altersklasse_covid19",9124,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","20 - 29",0,"altersklasse_covid19",9124,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"JU","20 - 29",0,"altersklasse_covid19",9124,0,0,0.09,0,7.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"JU","20 - 29",0,"altersklasse_covid19",9124,0,0,0.13,0,12.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202104,"JU","20 - 29",0,"altersklasse_covid19",9124,0,0,0.21,0,19.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202105,"JU","20 - 29",55,"altersklasse_covid19",9124,55,0.6,0.22,0.6,20.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.075,7.5
202106,"JU","20 - 29",30,"altersklasse_covid19",9124,85,0.33,0.23,0.93,20.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.068,6.8
202107,"JU","20 - 29",51,"altersklasse_covid19",9124,136,0.56,0.24,1.49,22.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.062,6.2
202108,"JU","20 - 29",6,"altersklasse_covid19",9124,142,0.07,0.27,1.56,24.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.014,1.4
202109,"JU","20 - 29",2,"altersklasse_covid19",9124,144,0.02,NA,1.58,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.005,0.5
202110,"JU","20 - 29",11,"altersklasse_covid19",9124,155,0.12,NA,1.7,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.021,2.1
202111,"JU","20 - 29",16,"altersklasse_covid19",9124,171,0.18,NA,1.87,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.028,2.8
202052,"JU","30 - 39",0,"altersklasse_covid19",8640,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","30 - 39",0,"altersklasse_covid19",8640,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","30 - 39",0,"altersklasse_covid19",8640,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"JU","30 - 39",0,"altersklasse_covid19",8640,0,0,0.12,0,10.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"JU","30 - 39",0,"altersklasse_covid19",8640,0,0,0.2,0,17.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202104,"JU","30 - 39",0,"altersklasse_covid19",8640,0,0,0.31,0,27.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202105,"JU","30 - 39",73,"altersklasse_covid19",8640,73,0.84,0.33,0.84,28.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.1,10
202106,"JU","30 - 39",47,"altersklasse_covid19",8640,120,0.54,0.35,1.39,30,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.107,10.7
202107,"JU","30 - 39",70,"altersklasse_covid19",8640,190,0.81,0.36,2.2,30.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.085,8.5
202108,"JU","30 - 39",10,"altersklasse_covid19",8640,200,0.12,0.4,2.31,34.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.023,2.3
202109,"JU","30 - 39",10,"altersklasse_covid19",8640,210,0.12,NA,2.43,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.024,2.4
202110,"JU","30 - 39",6,"altersklasse_covid19",8640,216,0.07,NA,2.5,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.012,1.2
202111,"JU","30 - 39",24,"altersklasse_covid19",8640,240,0.28,NA,2.78,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.041,4.1
202052,"JU","40 - 49",0,"altersklasse_covid19",9160,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","40 - 49",0,"altersklasse_covid19",9160,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","40 - 49",0,"altersklasse_covid19",9160,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"JU","40 - 49",0,"altersklasse_covid19",9160,0,0,0.17,0,15.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"JU","40 - 49",0,"altersklasse_covid19",9160,0,0,0.27,0,25,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202104,"JU","40 - 49",0,"altersklasse_covid19",9160,0,0,0.4,0,36.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202105,"JU","40 - 49",109,"altersklasse_covid19",9160,109,1.19,0.43,1.19,39.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.149,14.9
202106,"JU","40 - 49",66,"altersklasse_covid19",9160,175,0.72,0.46,1.91,42.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.15,15
202107,"JU","40 - 49",81,"altersklasse_covid19",9160,256,0.88,0.5,2.79,46.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.098,9.8
202108,"JU","40 - 49",21,"altersklasse_covid19",9160,277,0.23,0.56,3.02,51.57,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.048,4.8
202109,"JU","40 - 49",21,"altersklasse_covid19",9160,298,0.23,NA,3.25,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.05,5
202110,"JU","40 - 49",26,"altersklasse_covid19",9160,324,0.28,NA,3.54,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.05,5
202111,"JU","40 - 49",37,"altersklasse_covid19",9160,361,0.4,NA,3.94,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.064,6.4
202052,"JU","50 - 59",0,"altersklasse_covid19",10899,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202053,"JU","50 - 59",0,"altersklasse_covid19",10899,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202101,"JU","50 - 59",0,"altersklasse_covid19",10899,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202102,"JU","50 - 59",0,"altersklasse_covid19",10899,0,0,0.19,0,20.71,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202103,"JU","50 - 59",0,"altersklasse_covid19",10899,0,0,0.32,0,34.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202104,"JU","50 - 59",0,"altersklasse_covid19",10899,0,0,0.48,0,51.86,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",NA,NA
202105,"JU","50 - 59",145,"altersklasse_covid19",10899,145,1.33,0.53,1.33,57.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.199,19.9
202106,"JU","50 - 59",99,"altersklasse_covid19",10899,244,0.91,0.58,2.24,63.43,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.225,22.5
202107,"JU","50 - 59",119,"altersklasse_covid19",10899,363,1.09,0.64,3.33,69.14,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.145,14.5
202108,"JU","50 - 59",39,"altersklasse_covid19",10899,402,0.36,0.7,3.69,76.29,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.09,9
202109,"JU","50 - 59",42,"altersklasse_covid19",10899,444,0.39,NA,4.07,NA,"COVID19FullyVaccPersons","2021-03-23_09-08-35","detailed",0.1,10
